season,competition,round,date,time,home,away,home_score,away_score,penalties,venue_side,attendance,report_url,match_id
2000-01,Ligue 1,27,sam. 17/02/2001,20:00,Toulouse,Lyon,1,1,non,E,21.087,/spielbericht/index/spielbericht/1003017,1003017
2000-01,UEFA Champions League,Phase de groupe,mer. 21/02/2001,20:45,Arsenal,Lyon,1,1,non,E,36.000,/spielbericht/index/spielbericht/990209,990209
2000-01,Coupe de la Ligue,Quarts de finale,sam. 24/02/2001,20:30,Amiens SC,Lyon,0,2,non,E,10.997,/spielbericht/index/spielbericht/2690800,2690800
2000-01,Ligue 1,28,sam. 03/03/2001,17:15,Lyon,G. Bordeaux,2,1,non,D,35.445,/spielbericht/index/spielbericht/1003021,1003021
2000-01,UEFA Champions League,Phase de groupe,mar. 06/03/2001,20:45,Lyon,Bayern,3,0,non,D,39.460,/spielbericht/index/spielbericht/990216,990216
2000-01,Coupe de France,Huitièmes de finale,sam. 10/03/2001,00:00,Fontenay,Lyon,6,7,oui,E,,/spielbericht/index/spielbericht/2997349,2997349
2000-01,UEFA Champions League,Phase de groupe,mer. 14/03/2001,18:55,Spartak Moscou,Lyon,1,1,non,E,14.000,/spielbericht/index/spielbericht/990224,990224
2000-01,Ligue 1,29,sam. 17/03/2001,20:00,AJ Auxerre,Lyon,0,3,non,E,11.544,/spielbericht/index/spielbericht/1003031,1003031
2000-01,Coupe de France,Quarts de finale,dim. 01/04/2001,20:00,R. Strasbourg,Lyon,3,0,non,E,13.158,/spielbericht/index/spielbericht/2996418,2996418
2000-01,Ligue 1,30,sam. 07/04/2001,17:15,Lyon,Monaco,2,1,non,D,39.529,/spielbericht/index/spielbericht/1003040,1003040
2000-01,Coupe de la Ligue,Demi-finales,mar. 10/04/2001,20:45,Lyon,FC Nantes,3,2,non,D,30.558,/spielbericht/index/spielbericht/2690804,2690804
2000-01,Ligue 1,31,dim. 15/04/2001,20:45,Lyon,PSG,2,0,non,D,38.366,/spielbericht/index/spielbericht/1003055,1003055
2000-01,Ligue 1,32,sam. 28/04/2001,20:00,LOSC Lille,Lyon,1,2,non,E,19.466,/spielbericht/index/spielbericht/1003059,1003059
2000-01,Coupe de la Ligue,Finale,sam. 05/05/2001,20:45,Monaco,Lyon,1,2,non,E,78.010,/spielbericht/index/spielbericht/2690806,2690806
2000-01,Ligue 1,33,sam. 12/05/2001,20:00,Lyon,R. Strasbourg,5,0,non,D,40.629,/spielbericht/index/spielbericht/1003069,1003069
2000-01,Ligue 1,34,sam. 19/05/2001,20:00,Stade Rennais,Lyon,3,4,non,E,22.498,/spielbericht/index/spielbericht/1003079,1003079
2001-02,Ligue 1,1,sam. 28/07/2001,20:00,RC Lens,Lyon,2,0,non,E,34.239,/spielbericht/index/spielbericht/1002374,1002374
2001-02,Ligue 1,2,sam. 04/08/2001,20:00,Lyon,CS Sedan,2,0,non,D,34.926,/spielbericht/index/spielbericht/1002472,1002472
2001-02,Ligue 1,3,dim. 12/08/2001,20:45,SC Bastia,Lyon,1,2,non,E,8.512,/spielbericht/index/spielbericht/1002484,1002484
2001-02,Ligue 1,4,sam. 18/08/2001,20:00,Lyon,EA Guingamp,3,0,non,D,35.807,/spielbericht/index/spielbericht/1002487,1002487
2001-02,Ligue 1,5,sam. 25/08/2001,20:00,Troyes,Lyon,0,2,non,E,14.631,/spielbericht/index/spielbericht/1002500,1002500
2001-02,Ligue 1,6,sam. 08/09/2001,17:15,Marseille,Lyon,0,0,non,E,52.559,/spielbericht/index/spielbericht/1002503,1002503
2001-02,Ligue 1,7,sam. 15/09/2001,17:15,Lyon,FC Nantes,4,1,non,D,34.406,/spielbericht/index/spielbericht/1002512,1002512
2001-02,UEFA Champions League,Phase de groupe,mar. 18/09/2001,20:45,Lyon,Leverkusen,0,1,non,D,37.006,/spielbericht/index/spielbericht/1023482,1023482
2001-02,Ligue 1,8,sam. 22/09/2001,20:00,FC Metz,Lyon,2,0,non,E,16.894,/spielbericht/index/spielbericht/1002526,1002526
2001-02,UEFA Champions League,Phase de groupe,mar. 25/09/2001,20:45,Fenerbahçe,Lyon,0,1,non,E,3.500,/spielbericht/index/spielbericht/1023498,1023498
2001-02,Ligue 1,9,sam. 29/09/2001,20:00,Lyon,Stade Rennais,4,0,non,D,30.881,/spielbericht/index/spielbericht/1002533,1002533
2001-02,UEFA Champions League,Phase de groupe,mer. 10/10/2001,20:45,Barcelone,Lyon,2,0,non,E,70.000,/spielbericht/index/spielbericht/1023473,1023473
2001-02,Ligue 1,10,dim. 14/10/2001,20:45,PSG,Lyon,2,2,non,E,41.945,/spielbericht/index/spielbericht/1002547,1002547
2001-02,UEFA Champions League,Phase de groupe,mer. 17/10/2001,20:45,Lyon,Fenerbahçe,3,1,non,D,35.000,/spielbericht/index/spielbericht/1023521,1023521
2001-02,Ligue 1,11,sam. 20/10/2001,17:15,Lyon,FC Sochaux,1,1,non,D,35.705,/spielbericht/index/spielbericht/1002553,1002553
2001-02,UEFA Champions League,Phase de groupe,mar. 23/10/2001,20:45,Lyon,Barcelone,2,3,non,D,38.000,/spielbericht/index/spielbericht/1023529,1023529
2001-02,Ligue 1,12,sam. 27/10/2001,20:00,Monaco,Lyon,2,1,non,E,11.706,/spielbericht/index/spielbericht/1002562,1002562
2001-02,UEFA Champions League,Phase de groupe,mer. 31/10/2001,20:45,Leverkusen,Lyon,2,4,non,E,22.500,/spielbericht/index/spielbericht/1023553,1023553
2001-02,Ligue 1,13,dim. 04/11/2001,20:45,Lyon,LOSC Lille,4,2,non,D,34.788,/spielbericht/index/spielbericht/1002574,1002574
2001-02,Ligue 1,14,sam. 17/11/2001,20:00,FC Lorient,Lyon,0,3,non,E,12.765,/spielbericht/index/spielbericht/1002580,1002580
2001-02,Coupe de l'UEFA (- 2009),3e tour,jeu. 22/11/2001,19:30,Club Bruges,Lyon,4,1,non,E,14.670,/spielbericht/index/spielbericht/1173385,1173385
2001-02,Ligue 1,15,dim. 25/11/2001,18:00,Lyon,AJ Auxerre,3,0,non,D,39.165,/spielbericht/index/spielbericht/1002591,1002591
2001-02,Ligue 1,16,mer. 28/11/2001,18:00,Montpellier,Lyon,3,0,non,E,15.147,/spielbericht/index/spielbericht/1002593,1002593
2001-02,Coupe de la Ligue,2e tour,sam. 01/12/2001,18:00,Lyon,FC Sochaux,5,4,oui,D,22.270,/spielbericht/index/spielbericht/2690679,2690679
2001-02,Coupe de l'UEFA (- 2009),3e tour,jeu. 06/12/2001,20:45,Lyon,Club Bruges,3,0,non,D,39.583,/spielbericht/index/spielbericht/1173386,1173386
2001-02,Ligue 1,17,dim. 09/12/2001,20:45,Lyon,G. Bordeaux,1,0,non,D,31.010,/spielbericht/index/spielbericht/1002609,1002609
2001-02,Coupe de France,5e tour,sam. 15/12/2001,00:00,US Saint-Malo,Lyon,0,6,non,E,5.259,/spielbericht/index/spielbericht/2994130,2994130
2001-02,Ligue 1,18,mer. 19/12/2001,20:30,CS Sedan,Lyon,2,1,non,E,15.468,/spielbericht/index/spielbericht/1002616,1002616
2001-02,Ligue 1,20,sam. 05/01/2002,20:00,EA Guingamp,Lyon,2,4,non,E,8.890,/spielbericht/index/spielbericht/1002631,1002631
2001-02,Coupe de la Ligue,Huitièmes de finale,mar. 08/01/2002,20:45,G. Bordeaux,Lyon,5,3,oui,E,12.145,/spielbericht/index/spielbericht/2690699,2690699
2001-02,Ligue 1,19,mer. 16/01/2002,20:30,Lyon,SC Bastia,0,0,non,D,29.506,/spielbericht/index/spielbericht/1002626,1002626
2001-02,Coupe de France,6e tour,sam. 19/01/2002,00:00,Lyon,LB Châteauroux,0,2,non,D,4.000,/spielbericht/index/spielbericht/2994103,2994103
2001-02,Ligue 1,22,mer. 23/01/2002,20:30,Lyon,Marseille,4,0,non,D,38.378,/spielbericht/index/spielbericht/1002650,1002650
2001-02,Ligue 1,23,mar. 29/01/2002,20:45,FC Nantes,Lyon,3,0,non,E,31.966,/spielbericht/index/spielbericht/1002656,1002656
2001-02,Ligue 1,24,sam. 02/02/2002,20:00,Lyon,FC Metz,4,1,non,D,30.336,/spielbericht/index/spielbericht/1002670,1002670
2001-02,Ligue 1,25,mer. 06/02/2002,18:00,Stade Rennais,Lyon,2,2,non,E,14.900,/spielbericht/index/spielbericht/1002674,1002674
2001-02,Ligue 1,21,sam. 09/02/2002,18:00,Lyon,Troyes,3,1,non,D,31.968,/spielbericht/index/spielbericht/1002644,1002644
2001-02,Ligue 1,26,dim. 17/02/2002,20:45,Lyon,PSG,3,0,non,D,38.323,/spielbericht/index/spielbericht/1002691,1002691
2001-02,Coupe de l'UEFA (- 2009),Huitièmes de finale,jeu. 21/02/2002,19:15,Lyon,Slovan Liberec,1,1,non,D,26.069,/spielbericht/index/spielbericht/1173387,1173387
2001-02,Ligue 1,27,dim. 24/02/2002,18:30,FC Sochaux,Lyon,2,1,non,E,17.878,/spielbericht/index/spielbericht/1002700,1002700
2001-02,Coupe de l'UEFA (- 2009),Huitièmes de finale,jeu. 28/02/2002,17:00,Slovan Liberec,Lyon,4,1,non,E,9.506,/spielbericht/index/spielbericht/1173388,1173388
2001-02,Ligue 1,28,mer. 06/03/2002,20:30,Lyon,Monaco,1,0,non,D,32.105,/spielbericht/index/spielbericht/1002714,1002714
2001-02,Ligue 1,29,sam. 16/03/2002,20:00,LOSC Lille,Lyon,2,0,non,E,19.839,/spielbericht/index/spielbericht/1002721,1002721
2001-02,Ligue 1,30,sam. 23/03/2002,20:00,Lyon,FC Lorient,2,0,non,D,36.221,/spielbericht/index/spielbericht/1002731,1002731
2001-02,Ligue 1,31,dim. 07/04/2002,20:45,AJ Auxerre,Lyon,0,1,non,E,17.458,/spielbericht/index/spielbericht/1002745,1002745
2001-02,Ligue 1,32,sam. 13/04/2002,20:00,Lyon,Montpellier,0,0,non,D,39.125,/spielbericht/index/spielbericht/1002750,1002750
2001-02,Ligue 1,33,sam. 27/04/2002,20:00,G. Bordeaux,Lyon,0,1,non,E,32.641,/spielbericht/index/spielbericht/1002755,1002755
2001-02,Ligue 1,34,sam. 04/05/2002,20:00,Lyon,RC Lens,3,1,non,D,39.691,/spielbericht/index/spielbericht/1002767,1002767
2002-03,Trophée des Champions,Finale,sam. 27/07/2002,20:45,Lyon,FC Lorient,5,1,non,D,5.041,/spielbericht/index/spielbericht/2689160,2689160
2002-03,Ligue 1,1,ven. 02/08/2002,20:45,EA Guingamp,Lyon,3,3,non,E,14.353,/spielbericht/index/spielbericht/992389,992389
2002-03,Ligue 1,2,sam. 10/08/2002,20:00,Lyon,CS Sedan,6,1,non,D,36.918,/spielbericht/index/spielbericht/1001755,1001755
2002-03,Ligue 1,3,ven. 16/08/2002,20:45,Marseille,Lyon,1,1,non,E,56.529,/spielbericht/index/spielbericht/1001760,1001760
2002-03,Ligue 1,4,sam. 24/08/2002,20:00,Lyon,SC Bastia,4,1,non,D,38.777,/spielbericht/index/spielbericht/1001970,1001970
2002-03,Ligue 1,5,sam. 31/08/2002,20:00,FC Sochaux,Lyon,2,1,non,E,18.442,/spielbericht/index/spielbericht/1001983,1001983
2002-03,Ligue 1,6,mar. 10/09/2002,20:45,Lyon,RC Lens,1,0,non,D,33.737,/spielbericht/index/spielbericht/1001985,1001985
2002-03,Ligue 1,7,sam. 14/09/2002,20:00,FC Nantes,Lyon,1,0,non,E,33.444,/spielbericht/index/spielbericht/1001999,1001999
2002-03,UEFA Champions League,Phase de groupe,mar. 17/09/2002,20:45,Ajax,Lyon,2,1,non,E,35.000,/spielbericht/index/spielbericht/985064,985064
2002-03,Ligue 1,8,sam. 21/09/2002,17:15,Lyon,Monaco,1,3,non,D,38.392,/spielbericht/index/spielbericht/1002005,1002005
2002-03,UEFA Champions League,Phase de groupe,mer. 25/09/2002,20:45,Lyon,Rosenborg BK,5,0,non,D,40.000,/spielbericht/index/spielbericht/1019516,1019516
2002-03,Ligue 1,9,sam. 28/09/2002,20:00,Troyes,Lyon,1,1,non,E,11.592,/spielbericht/index/spielbericht/1002079,1002079
2002-03,UEFA Champions League,Phase de groupe,mer. 02/10/2002,20:45,Inter,Lyon,1,2,non,E,31.500,/spielbericht/index/spielbericht/1019526,1019526
2002-03,Ligue 1,10,sam. 05/10/2002,20:00,Stade Rennais,Lyon,0,1,non,E,18.480,/spielbericht/index/spielbericht/1002085,1002085
2002-03,Ligue 1,11,sam. 19/10/2002,17:15,Lyon,AJ Auxerre,3,0,non,D,40.188,/spielbericht/index/spielbericht/1002091,1002091
2002-03,UEFA Champions League,Phase de groupe,mar. 22/10/2002,20:45,Lyon,Inter,3,3,non,D,37.000,/spielbericht/index/spielbericht/1019536,1019536
2002-03,Ligue 1,12,sam. 26/10/2002,20:00,AC Ajaccio,Lyon,0,1,non,E,6.415,/spielbericht/index/spielbericht/1002103,1002103
2002-03,UEFA Champions League,Phase de groupe,mer. 30/10/2002,20:45,Lyon,Ajax,0,2,non,D,41.000,/spielbericht/index/spielbericht/1019555,1019555
2002-03,Ligue 1,13,sam. 02/11/2002,17:15,Lyon,OGC Nice,2,2,non,D,37.511,/spielbericht/index/spielbericht/1002111,1002111
2002-03,Ligue 1,14,jeu. 07/11/2002,20:00,Le Havre AC,Lyon,1,2,non,E,12.645,/spielbericht/index/spielbericht/1002122,1002122
2002-03,UEFA Champions League,Phase de groupe,mar. 12/11/2002,20:45,Rosenborg BK,Lyon,1,1,non,E,21.000,/spielbericht/index/spielbericht/1019571,1019571
2002-03,Ligue 1,15,sam. 16/11/2002,20:00,Lyon,G. Bordeaux,4,2,non,D,38.809,/spielbericht/index/spielbericht/1002134,1002134
2002-03,Ligue 1,16,sam. 23/11/2002,20:00,LOSC Lille,Lyon,2,1,non,E,17.074,/spielbericht/index/spielbericht/1002145,1002145
2002-03,Coupe de l'UEFA (- 2009),3e tour,jeu. 28/11/2002,18:00,Denizlispor,Lyon,0,0,non,E,15.000,/spielbericht/index/spielbericht/983265,983265
2002-03,Ligue 1,17,dim. 01/12/2002,18:00,Lyon,R. Strasbourg,2,1,non,D,34.235,/spielbericht/index/spielbericht/1002159,1002159
2002-03,Ligue 1,18,mer. 04/12/2002,18:30,PSG,Lyon,2,0,non,E,39.645,/spielbericht/index/spielbericht/1002162,1002162
2002-03,Coupe de la Ligue,2e tour,sam. 07/12/2002,20:45,Lyon,SC Bastia,2,0,non,D,26.332,/spielbericht/index/spielbericht/2690648,2690648
2002-03,Coupe de l'UEFA (- 2009),3e tour,jeu. 12/12/2002,18:00,Lyon,Denizlispor,0,1,non,D,30.000,/spielbericht/index/spielbericht/983280,983280
2002-03,Ligue 1,19,dim. 15/12/2002,20:00,Lyon,Montpellier,1,1,non,D,30.059,/spielbericht/index/spielbericht/1002177,1002177
2002-03,Ligue 1,20,ven. 20/12/2002,20:30,CS Sedan,Lyon,1,1,non,E,13.870,/spielbericht/index/spielbericht/1002187,1002187
2002-03,Coupe de France,3e tour,sam. 04/01/2003,00:00,Lib.-St.-Seurin,Lyon,1,0,non,E,8.500,/spielbericht/index/spielbericht/2993924,2993924
2002-03,Ligue 1,21,ven. 10/01/2003,20:45,Lyon,Marseille,1,0,non,D,38.775,/spielbericht/index/spielbericht/1002191,1002191
2002-03,Ligue 1,22,mer. 15/01/2003,20:30,SC Bastia,Lyon,2,0,non,E,6.516,/spielbericht/index/spielbericht/1002203,1002203
2002-03,Coupe de la Ligue,Huitièmes de finale,sam. 18/01/2003,17:00,FC Sochaux,Lyon,8,6,oui,E,12.486,/spielbericht/index/spielbericht/2690654,2690654
2002-03,Ligue 1,23,mer. 22/01/2003,18:00,Lyon,FC Sochaux,4,1,non,D,30.662,/spielbericht/index/spielbericht/1002212,1002212
2002-03,Ligue 1,24,mer. 29/01/2003,20:30,RC Lens,Lyon,2,2,non,E,36.787,/spielbericht/index/spielbericht/1002225,1002225
2002-03,Ligue 1,25,sam. 01/02/2003,20:00,Lyon,FC Nantes,0,0,non,D,33.227,/spielbericht/index/spielbericht/1002234,1002234
2002-03,Ligue 1,26,mar. 04/02/2003,20:45,Monaco,Lyon,2,0,non,E,8.203,/spielbericht/index/spielbericht/1002241,1002241
2002-03,Ligue 1,27,sam. 08/02/2003,20:00,Lyon,Troyes,0,0,non,D,32.019,/spielbericht/index/spielbericht/1002255,1002255
2002-03,Ligue 1,28,sam. 22/02/2003,20:00,Lyon,Stade Rennais,4,1,non,D,37.962,/spielbericht/index/spielbericht/1002264,1002264
2002-03,Ligue 1,29,dim. 02/03/2003,20:45,AJ Auxerre,Lyon,1,2,non,E,10.183,/spielbericht/index/spielbericht/1002280,1002280
2002-03,Ligue 1,30,sam. 08/03/2003,20:00,Lyon,AC Ajaccio,3,1,non,D,38.946,/spielbericht/index/spielbericht/1002284,1002284
2002-03,Ligue 1,31,dim. 23/03/2003,20:45,OGC Nice,Lyon,0,1,non,E,14.308,/spielbericht/index/spielbericht/1002300,1002300
2002-03,Ligue 1,32,sam. 05/04/2003,17:15,Lyon,Le Havre AC,2,1,non,D,39.652,/spielbericht/index/spielbericht/1002301,1002301
2002-03,Ligue 1,33,ven. 11/04/2003,20:45,G. Bordeaux,Lyon,0,1,non,E,32.175,/spielbericht/index/spielbericht/1002311,1002311
2002-03,Ligue 1,34,sam. 19/04/2003,20:00,Lyon,LOSC Lille,0,0,non,D,40.083,/spielbericht/index/spielbericht/1002324,1002324
2002-03,Ligue 1,35,sam. 03/05/2003,20:00,R. Strasbourg,Lyon,0,4,non,E,20.471,/spielbericht/index/spielbericht/1002338,1002338
2002-03,Ligue 1,36,dim. 11/05/2003,21:00,Lyon,PSG,1,0,non,D,37.823,/spielbericht/index/spielbericht/1002350,1002350
2002-03,Ligue 1,37,mar. 20/05/2003,20:30,Montpellier,Lyon,1,1,non,E,19.764,/spielbericht/index/spielbericht/1002356,1002356
2002-03,Ligue 1,38,sam. 24/05/2003,20:30,Lyon,EA Guingamp,1,4,non,D,40.152,/spielbericht/index/spielbericht/1002366,1002366
2003-04,Trophée des Champions,Finale,sam. 26/07/2003,17:45,Lyon,AJ Auxerre,2,1,non,D,18.254,/spielbericht/index/spielbericht/2689159,2689159
2003-04,Ligue 1,1,ven. 01/08/2003,20:45,LOSC Lille,Lyon,1,0,non,E,16.443,/spielbericht/index/spielbericht/338,338
2003-04,Ligue 1,2,sam. 09/08/2003,20:00,Lyon,Monaco,3,1,non,D,39.726,/spielbericht/index/spielbericht/602,602
2003-04,Ligue 1,3,sam. 16/08/2003,20:00,Montpellier,Lyon,0,2,non,E,18.814,/spielbericht/index/spielbericht/793,793
2003-04,Ligue 1,4,sam. 23/08/2003,20:00,Lyon,Toulouse,0,0,non,D,35.192,/spielbericht/index/spielbericht/989,989
2003-04,Ligue 1,5,sam. 30/08/2003,17:15,EA Guingamp,Lyon,2,0,non,E,11.610,/spielbericht/index/spielbericht/1185,1185
2003-04,Ligue 1,6,sam. 13/09/2003,17:15,Lyon,AJ Auxerre,1,1,non,D,38.321,/spielbericht/index/spielbericht/1397,1397
2003-04,UEFA Champions League,Phase de groupe,mer. 17/09/2003,20:45,Lyon,RSC Anderlecht,1,0,non,D,37.000,/spielbericht/index/spielbericht/2,2
2003-04,Ligue 1,7,dim. 21/09/2003,00:00,Le Mans UC 72,Lyon,0,2,non,E,13.478,/spielbericht/index/spielbericht/1613,1613
2003-04,Ligue 1,8,sam. 27/09/2003,00:00,Lyon,RC Lens,4,0,non,D,33.695,/spielbericht/index/spielbericht/1799,1799
2003-04,UEFA Champions League,Phase de groupe,mar. 30/09/2003,20:45,Celtic Glasgow,Lyon,2,0,non,E,58.027,/spielbericht/index/spielbericht/44,44
2003-04,Ligue 1,9,sam. 04/10/2003,00:00,AC Ajaccio,Lyon,2,4,non,E,3.268,/spielbericht/index/spielbericht/2001,2001
2003-04,Ligue 1,10,sam. 18/10/2003,00:00,Lyon,FC Sochaux,1,1,non,D,37.029,/spielbericht/index/spielbericht/2216,2216
2003-04,UEFA Champions League,Phase de groupe,mar. 21/10/2003,20:45,Lyon,Bayern,1,1,non,D,37.659,/spielbericht/index/spielbericht/46,46
2003-04,Ligue 1,11,sam. 25/10/2003,00:00,FC Nantes,Lyon,0,1,non,E,33.249,/spielbericht/index/spielbericht/2411,2411
2003-04,Coupe de la Ligue,2e tour,mar. 28/10/2003,20:00,RC Lens,Lyon,5,4,oui,E,23.500,/spielbericht/index/spielbericht/2690502,2690502
2003-04,Ligue 1,12,sam. 01/11/2003,00:00,Lyon,OGC Nice,5,0,non,D,34.034,/spielbericht/index/spielbericht/2620,2620
2003-04,UEFA Champions League,Phase de groupe,mer. 05/11/2003,20:45,Bayern,Lyon,1,2,non,E,59.000,/spielbericht/index/spielbericht/49,49
2003-04,Ligue 1,13,dim. 09/11/2003,00:00,Marseille,Lyon,1,4,non,E,59.000,/spielbericht/index/spielbericht/2836,2836
2003-04,Ligue 1,14,ven. 21/11/2003,00:00,Lyon,R. Strasbourg,1,0,non,D,33.682,/spielbericht/index/spielbericht/3026,3026
2003-04,UEFA Champions League,Phase de groupe,mar. 25/11/2003,20:45,RSC Anderlecht,Lyon,1,0,non,E,20.800,/spielbericht/index/spielbericht/51,51
2003-04,Ligue 1,15,sam. 29/11/2003,00:00,Stade Rennais,Lyon,3,1,non,E,15.511,/spielbericht/index/spielbericht/3210,3210
